YBL026W	   0.21053
YBL027W	   0.14561
YBL028C	   0.26976
YBL030C	   0.18414
YBL031W	   0.0673
YBL032W	   0.0907
YBL033C	   0.09466
YBL034C	   0.05304
YBL035C	   0.06027
YBL036C	   0.14954
YBL037W	   0.07704
YBL038W	   0.10717
YBL039C	   0.1197
YBL040C	   0.11516
YBL041W	   0.13511
YBL042C	   0.12924
YBL043W	   0.17286
YBL044W	   0.19769
YBL045C	   0.17116
YBL046W	   0.08139
YBL047C	   0.02614
YBL048W	   0.75806
YBL049W	   0.17272
YBL050W	   0.10017
YBL051C	   0.05427
YBL052C	   0.02115
YBL053W	   0.12674
YBL054W	   0.04599
YBL055C	   0.12138
YBL056W	   0.09437
YBL057C	   0.11503
YBL058W	   0.1378
YBL059W	   0.12524
YBL060W	   0.0512
YBL061C	   0.04872
YBL062W	   0.2265
YBL063W	   0.04847
YBL064C	   0.18859
YBL065W	   0.14874
YBL066C	   0.01285
YBL067C	   0.03384
YBL068W	   0.10205
YBL069W	   0.09974
YBL070C	   0.47443
YBL071C	   0.12973
YBL072C	   0.12147
YBL073W	   0.30169
YBL074C	   0.08192
YBL075C	   0.05188
YBL076C	   0.10422
YBL077W	   1.13727
YBL078C	   0.25384
YBL079W	   0.01284
YBL080C	   0.06982
YBL081W	   0.12692
YBL082C	   0.06806
YBL083C	   0.17745
YBL085W	   0.04663
YBL086C	   0.05198
YBL087C	   0.17563
YBL088C	   0.01529
YBL089W	   0.06369
YBL090W	   0.20444
YBL091C	   0.10678
YBL093C	   0.07518
YBL094C	   0.39086
YBL095W	   0.07251
YBL096C	   0.43267
YBL097W	   0.05674
YBL098W	   0.08577
YBL099W	   0.12571
YBL100C	   0.92125
YBL101C	   0.04184
YBL102W	   0.04456
YBL103C	   0.06809
YBL104C	   0.06522
YBL105C	   0.05041
YBL106C	   0.0229
YBL107C	   0.11286
YBL108W	   0.38665
YBL111C	   0.01482
YBL112C	   0.28377
YBL113C	   0.01424
YBR001C	   0.04472
YBR002C	   0.08448
YBR003W	   0.05632
YBR004C	   0.13178
YBR005W	   0.11226
YBR006W	   0.07936
YBR007C	   0.03379
YBR008C	   0.02545
YBR009C	   0.4318
YBR010W	   0.25607
YBR011C	   0.23403
YBR013C	   0.20317
YBR014C	   0.19124
YBR015C	   0.1443
YBR016W	   0.09932
YBR017C	   0.07955
YBR018C	   0.10827
YBR019C	   0.02438
YBR020W	   0.0347
YBR021W	   0.02775
YBR022W	   0.2273
YBR023C	   0.05254
YBR024W	   0.08411
YBR025C	   0.1853
YBR026C	   0.12313
YBR027C	   0.23178
YBR028C	   0.06335
YBR029C	   0.1172
YBR030W	   0.05695
YBR031W	   0.25125
YBR032W	   0.27264
YBR033W	   0.03191
YBR034C	   0.18046
YBR035C	   0.14405
YBR036C	   0.1258
YBR037C	   0.09103
YBR038W	   0.07536
YBR039W	   0.14591
YBR040W	   0.08056
YBR041W	   0.1239
YBR042C	   0.06087
YBR043C	   0.01856
YBR044C	   0.0443
YBR045C	   0.05812
YBR046C	   0.11138
YBR047W	   0.21964
YBR048W	   0.15857
YBR049C	   0.075
YBR050C	   0.07125
YBR051W	   0.24119
YBR052C	   0.12582
YBR053C	   0.1122
YBR054W	   0.16883
YBR055C	   0.02813
YBR056W-A  0.09434
YBR057C	   0.06974
YBR058C	   0.06463
YBR059C	   0.04157
YBR060C	   0.03985
YBR061C	   0.10212
YBR062C	   0.34322
YBR063C	   0.06411
YBR064W	   0.17841
YBR065C	   0.05865
YBR066C	   0.10988
YBR068C	   0.08959
YBR069C	   0.08267
YBR070C	   0.1724
YBR071W	   0.11739
YBR072W	   0.11672
YBR073W	   0.05103
YBR074W	   0.18318
YBR076W	   0.06697
YBR077C	   0.08842
YBR078W	   0.14924
YBR079C	   0.1213
YBR080C	   0.0919
YBR081C	   0.02219
YBR082C	   0.21231
YBR083W	   0.06363
YBR084W	   0.07081
YBR085W	   0.12403
YBR086C	   0.05306
YBR087W	   0.07502
YBR088C	   0.16289
YBR089W	   0.19984
YBR090C	   0.16649
YBR092C	   0.20917
YBR093C	   0.21313
YBR094W	   0.14079
YBR095C	   0.07425
YBR096W	   0.10592
YBR097W	   0.02202
YBR098W	   0.06444
YBR099C	   0.2296
YBR101C	   0.14206
YBR102C	   0.03913
YBR103W	   0.06366
YBR104W	   0.08118
YBR105C	   0.06119
YBR106W	   0.20414
YBR107C	   0.06517
YBR108W	   0.03243
YBR109C	   0.2141
YBR110W	   0.12253
YBR111C	   0.13163
YBR112C	   0.05581
YBR113W	   0.5431
YBR114W	   0.03342
YBR115C	   0.08026
YBR116C	   0.1335
YBR117C	   0.03241
YBR118W	   0.17989
YBR119W	   0.09722
YBR120C	   0.26966
YBR121C	   0.14944
YBR122C	   0.12363
YBR123C	   0.05913
YBR124W	   0.30933
YBR125C	   0.10677
YBR126C	   0.13439
YBR127C	   0.15689
YBR128C	   0.07491
YBR129C	   0.04197
YBR130C	   0.0763
YBR131W	   0.03772
YBR132C	   0.05329
YBR133C	   0.04108
YBR134W	   0.17641
YBR135W	   0.24918
YBR136W	   0.0214
YBR137W	   0.15675
YBR138C	   0.07839
YBR139W	   0.16849
YBR140C	   0.0164
YBR141C	   0.08625
YBR142W	   0.06664
YBR143C	   0.12241
YBR144C	   0.46846
YBR145W	   0.20159
YBR146W	   0.05618
YBR147W	   0.06457
YBR148W	   0.14933
YBR149W	   0.13273
YBR150C	   0.02375
YBR151W	   0.04835
YBR152W	   0.11091
YBR153W	   0.09019
YBR154C	   0.15639
YBR155W	   0.09216
YBR156C	   0.10546
YBR157C	   0.22047
YBR158W	   0.05093
YBR159W	   0.13675
YBR160W	   0.12946
YBR161W	   0.07816
YBR162C	   0.15408
YBR163W	   0.02253
YBR164C	   0.12375
YBR165W	   0.09071
YBR166C	   0.1011
YBR167C	   0.20799
YBR168W	   0.04266
YBR169C	   0.05171
YBR170C	   0.07709
YBR171W	   0.13374
YBR172C	   0.03312
YBR173C	   0.17857
YBR174C	   0.22518
YBR175W	   0.08192
YBR176W	   0.11083
YBR177C	   0.12964
YBR178W	   0.4993
YBR179C	   0.08673
YBR180W	   0.0542
YBR181C	   0.15182
YBR182C	   0.07368
YBR183W	   0.09457
YBR184W	   0.03949
YBR185C	   0.0939
YBR186W	   0.02905
YBR187W	   0.06384
YBR188C	   0.21076
YBR189W	   0.28962
YBR190W	   0.19982
YBR191W-A  0.08489
YBR192W	   0.06185
YBR193C	   0.11366
YBR194W	   0.1773
YBR195C	   0.03942
YBR196C	   0.22449
YBR197C	   0.05106
YBR198C	   0.09208
YBR199W	   0.15529
YBR200W	   0.08455
YBR201W	   0.11227
YBR202W	   0.10142
YBR203W	   0.04409
YBR204C	   0.05786
YBR205W	   0.12098
YBR206W	   2.05485
YBR207W	   0.09282
YBR208C	   0.04419
YBR210W	   0.09475
YBR211C	   0.07459
YBR212W	   0.06644
YBR213W	   0.07834
YBR214W	   0.03473
YBR215W	   0.04592
YBR216C	   0.03811
YBR217W	   0.07313
YBR218C	   0.07881
YBR219C	   0.22424
YBR220C	   0.05151
YBR221C	   0.12502
YBR222C	   0.08521
YBR223C	   0.05665
YBR224W	   0.20201
YBR225W	   0.03731
YBR227C	   0.06937
YBR228W	   0.09118
YBR229C	   0.08573
YBR230C	   0.26475
YBR231C	   0.0945
YBR232C	   0.29857
YBR233W	   0.08364
YBR234C	   0.1342
YBR235W	   0.05821
YBR236C	   0.07723
YBR237W	   0.04402
YBR238C	   0.07181
YBR239C	   0.02708
YBR240C	   0.03878
YBR241C	   0.06884
YBR242W	   0.10131
YBR243C	   0.11883
YBR244W	   0.28201
YBR245C	   0.07416
YBR246W	   0.04487
YBR247C	   0.11166
YBR248C	   0.11185
YBR249C	   0.17872
YBR250W	   0.09506
YBR251W	   0.13008
YBR252W	   0.15202
YBR253W	   0.12561
YBR254C	   0.10352
YBR255W	   0.03368
YBR256C	   0.13934
YBR257W	   0.14929
YBR258C	   0.14773
YBR259W	   0.03287
YBR260C	   0.11353
YBR261C	   0.11013
YBR262C	   0.55467
YBR263W	   0.10677
YBR264C	   0.10659
YBR265W	   0.08884
YBR266C	   0.23999
YBR267W	   0.09695
YBR268W	   0.55063
YBR269C	   0.10423
YBR270C	   0.0201
YBR271W	   0.07154
YBR272C	   0.0846
YBR273C	   0.07562
YBR274W	   0.03961
YBR275C	   0.03297
YBR276C	   0.01346
YBR277C	   0.17952
YBR278W	   0.09094
YBR279W	   0.09464
YBR280C	   0.04359
YBR281C	   0.07386
YBR282W	   0.11748
YBR283C	   0.11683
YBR284W	   0.04919
YBR285W	   0.18538
YBR286W	   0.1379
YBR287W	   0.09044
YBR288C	   0.16691
YBR289W	   0.04704
YBR290W	   0.09327
YBR291C	   0.10762
YBR292C	   0.30754
YBR293W	   0.02102
YBR294W	   0.01427
YBR295W	   0.0131
YBR296C	   0.16678
YBR297W	   0.04485
YBR298C	   0.0929
YBR299W	   0.14009
YBR300C	   0.18079
YBR301W	   0.31742
YCL002C	   0.13081
YCL004W	   0.02418
YCL005W	   0.03987
YCL007C	   0.09849
YCL008C	   0.07956
YCL009C	   0.06222
YCL010C	   0.07581
YCL011C	   0.08968
YCL014W	   0.04452
YCL016C	   0.09328
YCL017C	   0.10384
YCL018W	   0.06005
YCL022C	   0.16864
YCL023C	   0.55391
YCL024W	   0.02621
YCL025C	   0.13299
YCL027W	   0.06509
YCL028W	   0.10541
YCL029C	   0.06036
YCL030C	   0.10178
YCL031C	   0.06008
YCL032W	   0.08846
YCL033C	   0.10574
YCL034W	   0.08261
YCL035C	   0.1373
YCL036W	   0.04531
YCL037C	   0.11814
YCL038C	   0.07567
YCL040W	   0.12062
YCL041C	   0.25132
YCL043C	   0.13811
YCL044C	   0.1158
YCL045C	   0.10476
YCL047C	   0.11269
YCL048W	   0.09027
YCL049C	   0.1077
YCL050C	   0.21225
YCL051W	   0.03348
YCL052C	   0.05597
YCL054W	   0.05468
YCL055W	   0.09225
YCL056C	   0.35373
YCL057W	   0.09088
YCL058C	   0.09773
YCL059C	   0.11653
YCL061C	   0.02585
YCL063W	   0.07347
YCL064C	   0.12858
YCL065W	   0.30494
YCL066W	   0.13693
YCL067C	   0.18809
YCL068C	   0.07769
YCL069W	   0.04782
YCL073C	   0.04815
YCL076W	   0.29122
YCR002C	   0.14273
YCR003W	   0.19307
YCR004C	   0.12724
YCR005C	   0.11596
YCR006C	   0.17634
YCR007C	   0.20802
YCR008W	   0.03405
YCR009C	   0.16464
YCR010C	   0.10679
YCR011C	   0.05928
YCR012W	   0.13552
YCR013C	   0.19572
YCR014C	   0.04378
YCR015C	   0.08815
YCR016W	   0.12201
YCR019W	   0.07662
YCR020C	   0.09109
YCR021C	   0.10161
YCR022C	   0.24089
YCR023C	   0.02866
YCR024C	   0.06314
YCR025C	   0.28195
YCR026C	   0.10325
YCR027C	   0.05592
YCR028C	   0.06894
YCR030C	   0.09722
YCR031C	   0.19268
YCR032W	   0.01845
YCR033W	   0.01852
YCR034W	   0.15693
YCR035C	   0.10391
YCR036W	   0.07602
YCR037C	   0.01425
YCR038C	   0.04427
YCR039C	   0.19547
YCR040W	   0.62905
YCR041W	   0.30538
YCR042C	   0.03452
YCR043C	   0.11373
YCR044C	   0.07865
YCR045C	   0.02235
YCR046C	   0.06376
YCR047C	   0.09148
YCR048W	   0.05819
YCR049C	   0.31843
YCR050C	   0.2687
YCR051W	   0.08699
YCR052W	   0.07058
YCR053W	   0.15276
YCR054C	   0.0536
YCR057C	   0.07069
YCR059C	   0.04476
YCR060W	   0.14716
YCR061W	   0.12098
YCR063W	   0.14479
YCR064C	   0.17291
YCR065W	   0.03676
YCR066W	   0.05517
YCR067C	   0.02844
YCR068W	   0.04726
YCR069W	   0.08097
YCR071C	   0.15499
YCR072C	   0.11342
YCR073C	   0.0198
YCR075C	   0.06119
YCR076C	   0.1195
YCR077C	   0.07494
YCR079W	   0.02759
YCR081W	   0.01183
YCR082W	   0.30306
YCR083W	   0.19544
YCR084C	   0.07204
YCR085W	   0.1615
YCR086W	   0.09571
YCR087W	   0.07387
YCR088W	   0.13889
YCR089W	   0.03846
YCR090C	   0.0936
YCR091W	   0.09561
YCR092C	   0.02643
YCR093W	   0.03687
YCR094W	   0.06749
YCR095C	   0.06334
YCR096C	   0.24908
YCR098C	   0.164
YCR099C	   0.11579
YCR100C	   0.05175
YCR101C	   0.13135
YCR102C	   0.03809
YCR104W	   0.34134
YCR105W	   0.05682
YCR106W	   0.02146
YCR107W	   0.04896
YDL001W	   0.07435
YDL002C	   0.11342
YDL003W	   0.08978
YDL004W	   0.11183
YDL005C	   0.08104
YDL006W	   0.08039
YDL007W	   0.12728
YDL008W	   0.11336
YDL009C	   0.34281
YDL010W	   0.10578
YDL011C	   0.21189
YDL012C	   0.16436
YDL013W	   0.04343
YDL014W	   0.17632
YDL015C	   0.15846
YDL016C	   0.25684
YDL017W	   0.07332
YDL018C	   0.12888
YDL019C	   0.05366
YDL020C	   0.04429
YDL021W	   0.08768
YDL022W	   0.21603
YDL023C	   1.6499
YDL024C	   0.05214
YDL025C	   0.05078
YDL026W	   0.24838
YDL027C	   0.03401
YDL028C	   0.0361
YDL029W	   0.12689
YDL030W	   0.07018
YDL031W	   0.08343
YDL032W	   0.27647
YDL033C	   0.07397
YDL034W	   0.26911
YDL035C	   0.07117
YDL036C	   0.05983
YDL039C	   0.33623
YDL040C	   0.08992
YDL041W	   0.30419
YDL042C	   0.0686
YDL043C	   0.12597
YDL044C	   0.07939
YDL045C	   0.10161
YDL046W	   0.10686
YDL047W	   0.10458
YDL049C	   0.11054
YDL050C	   0.26829
YDL051W	   0.1182
YDL052C	   0.15305
YDL053C	   0.09605
YDL054C	   0.10828
YDL055C	   0.16262
YDL056W	   0.03734
YDL057W	   0.10326
YDL058W	   0.01016
YDL059C	   0.05236
YDL060W	   0.09168
YDL061C	   0.45802
YDL062W	   0.2671
YDL063C	   0.06423
YDL064W	   0.09274
YDL065C	   0.10612
YDL066W	   0.17649
YDL067C	   0.43455
YDL068W	   0.28081
YDL069C	   0.11744
YDL070W	   0.06674
YDL071C	   0.23048
YDL072C	   0.14543
YDL073W	   0.02557
YDL074C	   0.049
YDL075W	   0.2224
YDL076C	   0.08008
YDL077C	   0.06021
YDL078C	   0.10523
YDL079C	   0.07983
YDL080C	   0.02997
YDL081C	   0.25511
YDL082W	   0.18523
YDL083C	   0.17709
YDL084W	   0.1115
YDL085W	   0.27727
YDL086W	   0.1071
YDL087C	   0.10141
YDL088C	   0.07467
YDL089W	   0.0399
YDL090C	   0.06864
YDL091C	   0.05823
YDL092W	   0.10175
YDL093W	   0.11808
YDL094C	   0.22503
YDL095W	   0.13041
YDL097C	   0.08455
YDL098C	   0.09969
YDL099W	   0.11916
YDL100C	   0.13268
YDL101C	   0.07226
YDL102W	   0.09222
YDL103C	   0.12155
YDL104C	   0.06847
YDL105W	   0.0944
YDL106C	   0.08058
YDL107W	   0.07897
YDL108W	   0.07656
YDL109C	   0.04387
YDL110C	   0.19955
YDL111C	   0.05781
YDL112W	   0.04408
YDL113C	   0.05164
YDL114W-A  0.07065
YDL115C	   0.1542
YDL116W	   0.08528
YDL117W	   0.05885
YDL118W	   0.09692
YDL119C	   0.06568
YDL120W	   0.06929
YDL121C	   0.18007
YDL122W	   0.05491
YDL123W	   0.07833
YDL124W	   0.14452
YDL125C	   0.18677
YDL126C	   0.12972
YDL127W	   0.10374
YDL128W	   0.1523
YDL129W	   0.04678
YDL130W-A  0.12787
YDL131W	   0.18784
YDL132W	   0.13214
YDL133W	   0.03746
YDL134C	   0.06811
YDL135C	   0.12369
YDL136W	   0.21131
YDL137W	   0.1323
YDL138W	   0.02951
YDL139C	   0.08986
YDL140C	   0.04949
YDL141W	   0.05899
YDL142C	   0.08136
YDL143W	   0.10796
YDL144C	   0.0453
YDL145C	   0.07154
YDL146W	   0.0444
YDL147W	   0.09489
YDL148C	   0.09369
YDL149W	   0.03241
YDL150W	   0.07342
YDL151C	   0.10399
YDL152W	   0.53601
YDL153C	   0.10435
YDL154W	   0.03766
YDL155W	   0.08902
YDL156W	   0.07829
YDL157C	   0.14805
YDL158C	   0.28655
YDL159W	   0.06417
YDL160C	   0.12059
YDL161W	   0.08099
YDL162C	   0.24626
YDL164C	   0.08116
YDL165W	   0.14401
YDL166C	   0.14707
YDL167C	   0.05639
YDL168W	   0.14706
YDL169C	   0.13958
YDL170W	   0.04607
YDL171C	   0.05256
YDL172C	   0.13408
YDL173W	   0.08911
YDL174C	   0.1096
YDL175C	   0.08505
YDL176W	   0.02249
YDL177C	   0.12945
YDL178W	   0.09941
YDL179W	   0.09927
YDL180W	   0.05984
YDL181W	   0.14749
YDL182W	   0.15857
YDL183C	   0.22446
YDL184C	   1.24654
YDL185W	   0.09317
YDL186W	   0.14064
YDL187C	   0.41952
YDL188C	   0.06434
YDL189W	   0.05123
YDL190C	   0.0734
YDL191W	   0.21053
YDL192W	   0.13867
YDL193W	   0.14458
YDL194W	   0.02607
YDL195W	   0.06294
YDL196W	   0.28491
YDL197C	   0.13616
YDL198C	   0.1396
YDL199C	   0.04284
YDL200C	   0.07437
YDL201W	   0.11336
YDL202W	   0.05277
YDL203C	   0.05411
YDL204W	   0.07802
YDL205C	   0.05482
YDL206W	   0.02321
YDL207W	   0.05048
YDL208W	   0.20184
YDL209C	   0.09446
YDL210W	   0.03409
YDL211C	   0.05442
YDL212W	   0.11913
YDL213C	   0.14694
YDL214C	   0.02192
YDL215C	   0.02763
YDL216C	   0.06271
YDL217C	   0.07406
YDL218W	   0.07639
YDL219W	   0.13524
YDL220C	   0.03237
YDL221W	   0.16834
YDL222C	   0.09381
YDL223C	   0.03542
YDL224C	   0.05187
YDL225W	   0.11499
YDL226C	   0.10654
YDL227C	   0.14002
YDL230W	   0.07285
YDL231C	   0.0111
YDL233W	   0.07206
YDL234C	   0.05541
YDL235C	   0.16062
YDL236W	   0.15286
YDL237W	   0.11187
YDL238C	   0.02607
YDL239C	   0.02488
YDL240W	   0.02254
YDL241W	   0.12108
YDL242W	   0.10928
YDL243C	   0.05269
YDL244W	   0.06637
YDL245C	   0.05947
YDL246C	   0.05817
YDL247W-A  0.01716
YDL248W	   0.0972
YDR001C	   0.05222
YDR002W	   0.23487
YDR003W	   0.1295
YDR004W	   0.04577
YDR005C	   0.0791
YDR006C	   0.0346
YDR007W	   0.05267
YDR008C	   0.15558
YDR009W	   0.14353
YDR010C	   0.20266
YDR011W	   0.04943
YDR012W	   0.25076
YDR013W	   0.13517
YDR014W	   0.04998
YDR016C	   0.41522
YDR017C	   0.02588
YDR018C	   0.04869
YDR019C	   0.07621
YDR020C	   0.09636
YDR021W	   0.10408
YDR022C	   0.0978
YDR023W	   0.15632
YDR024W	   0.29903
YDR025W	   0.1438
YDR026C	   0.05272
YDR027C	   0.02734
YDR028C	   0.03646
YDR029W	   0.20492
YDR030C	   0.04372
YDR031W	   0.19906
YDR032C	   0.28642
YDR033W	   0.17862
YDR034C	   0.02825
YDR035W	   0.1307
YDR036C	   0.08966
YDR037W	   0.14897
YDR038C	   0.06634
YDR039C	   0.06775
YDR040C	   0.06683
YDR041W	   0.12265
YDR042C	   0.1631
YDR043C	   0.08643
YDR044W	   0.20514
YDR045C	   0.12895
YDR046C	   0.0811
YDR047W	   0.11366
YDR048C	   0.66328
YDR049W	   0.05907
YDR050C	   0.26112
YDR051C	   0.09626
YDR052C	   0.04748
YDR053W	   0.27515
YDR054C	   0.12224
YDR055W	   0.19499
YDR056C	   0.11603
YDR057W	   0.09421
YDR058C	   0.11369
YDR059C	   0.08665
YDR060W	   0.08431
YDR061W	   0.05704
YDR062W	   0.08164
YDR063W	   0.16866
YDR064W	   0.18603
YDR065W	   0.03618
YDR066C	   0.1461
YDR067C	   0.07046
YDR068W	   0.15138
YDR069C	   0.02945
YDR070C	   0.32123
YDR071C	   0.21291
YDR072C	   0.1401
YDR073W	   0.05222
YDR074W	   0.09791
YDR075W	   0.06693
YDR076W	   0.08412
YDR077W	   0.18029
YDR078C	   0.12775
YDR079W	   0.15576
YDR080W	   0.04941
YDR081C	   0.03565
YDR082W	   0.02238
YDR083W	   0.1107
YDR084C	   0.11691
YDR085C	   0.02841
YDR086C	   0.26106
YDR087C	   0.128
YDR088C	   0.07734
YDR089W	   0.04103
YDR090C	   0.10291
YDR091C	   0.12648
YDR092W	   0.16248
YDR093W	   0.03352
YDR095C	   0.11907
YDR096W	   0.03851
YDR097C	   0.05653
YDR098C	   0.11817
YDR099W	   0.17203
YDR100W	   0.12755
YDR101C	   0.13126
YDR102C	   0.20728
YDR103W	   0.035
YDR104C	   0.0231
YDR105C	   0.10675
YDR106W	   0.09094
YDR107C	   0.05395
YDR108W	   0.04205
YDR109C	   0.02772
YDR110W	   0.0646
YDR111C	   0.0746
YDR112W	   0.46031
YDR113C	   0.07438
YDR114C	   0.30399
YDR115W	   1.01233
YDR116C	   0.09243
YDR117C	   0.08926
YDR118W	   0.0468
YDR119W	   0.06972
YDR120C	   0.16196
YDR121W	   0.11935
YDR122W	   0.0437
YDR123C	   0.06898
YDR124W	   0.06129
YDR125C	   0.0852
YDR126W	   0.07815
YDR127W	   0.04939
YDR128W	   0.01608
YDR129C	   0.13523
YDR130C	   0.08996
YDR131C	   0.05914
YDR132C	   0.06444
YDR133C	   0.14931
YDR135C	   0.0273
YDR136C	   0.09462
YDR137W	   0.04562
YDR138W	   0.03953
YDR139C	   0.33017
YDR140W	   0.09892
YDR141C	   0.04213
YDR142C	   0.05771
YDR143C	   0.06596
YDR144C	   0.06914
YDR145W	   0.06654
YDR146C	   0.05168
YDR147W	   0.07298
YDR148C	   0.14347
YDR149C	   0.13105
YDR150W	   0.01139
YDR151C	   0.08063
YDR152W	   0.13624
YDR153C	   0.09034
YDR154C	   0.16608
YDR155C	   0.27381
YDR156W	   0.10173
YDR157W	   0.14695
YDR158W	   0.13186
YDR159W	   0.0214
YDR160W	   0.02102
YDR161W	   0.07374
YDR162C	   0.15363
YDR163W	   0.16962
YDR164C	   0.06298
YDR165W	   0.12596
YDR166C	   0.02917
YDR167W	   0.10614
YDR168W	   0.10566
YDR169C	   0.05836
YDR170C	   0.04237
YDR171W	   0.09594
YDR172W	   0.1353
YDR173C	   0.07813
YDR174W	   0.18517
YDR175C	   0.10257
YDR176W	   0.10354
YDR177W	   0.19451
YDR178W	   0.09653
YDR179C	   0.16976
YDR180W	   0.0442
YDR181C	   0.06717
YDR182W	   0.09887
YDR183W	   0.09622
YDR184C	   0.08126
YDR185C	   0.0709
YDR186C	   0.0228
YDR187C	   0.30229
YDR188W	   0.0809
YDR189W	   0.09445
YDR190C	   0.11858
YDR191W	   0.09974
YDR192C	   0.08215
YDR193W	   0.20752
YDR194C	   0.07338
YDR195W	   0.07352
YDR196C	   0.06241
YDR197W	   0.03743
YDR198C	   0.06729
YDR199W	   0.11193
YDR200C	   0.03566
YDR201W	   0.14994
YDR202C	   0.05159
YDR203W	   0.24805
YDR204W	   0.08627
YDR205W	   0.04522
YDR206W	   0.02577
YDR207C	   0.03174
YDR208W	   0.03022
YDR209C	   0.07389
YDR210W	   0.24371
YDR211W	   0.08691
YDR212W	   0.129
YDR213W	   0.03113
YDR214W	   0.09341
YDR215C	   0.2296
YDR216W	   0.02412
YDR217C	   0.02059
YDR218C	   0.04807
YDR219C	   0.07076
YDR220C	   0.33979
YDR221W	   0.04797
YDR222W	   0.1201
YDR223W	   0.02846
YDR224C	   0.30952
YDR225W	   0.20667
YDR226W	   0.21736
YDR227W	   0.08537
YDR228C	   0.05792
YDR229W	   0.08153
YDR230W	   0.18158
YDR231C	   0.11059
YDR232W	   0.08553
YDR233C	   0.21425
YDR234W	   0.09933
YDR235W	   0.0464
YDR236C	   0.06754
YDR237W	   0.09224
YDR238C	   0.12402
YDR239C	   0.03852
YDR240C	   0.06121
YDR242W	   0.06574
YDR243C	   0.06698
YDR244W	   0.05319
YDR245W	   0.09453
YDR246W	   0.39422
YDR247W	   0.05561
YDR248C	   0.15253
YDR249C	   0.06096
YDR250C	   0.30891
YDR251W	   0.08068
YDR252W	   0.14655
YDR253C	   0.17108
YDR254W	   0.07614
YDR255C	   0.04112
YDR256C	   0.02352
YDR257C	   0.08093
YDR258C	   0.09797
YDR259C	   0.33878
YDR260C	   0.11238
YDR261C	   0.06045
YDR262W	   0.12804
YDR263C	   0.07849
YDR264C	   0.06718
YDR265W	   0.07454
YDR266C	   0.06114
YDR267C	   0.10427
YDR268W	   0.09042
YDR269C	   0.2558
YDR270W	   0.06571
YDR271C	   0.34052
YDR272W	   0.14641
YDR273W	   0.10739
YDR274C	   0.10572
YDR275W	   0.04911
YDR276C	   0.32972
YDR277C	   0.05131
YDR278C	   0.2013
YDR279W	   0.0581
YDR280W	   0.09381
YDR281C	   0.09958
YDR282C	   0.07481
YDR283C	   0.0379
YDR284C	   0.11895
YDR285W	   0.03887
YDR286C	   0.18822
YDR287W	   0.10867
YDR288W	   0.07028
YDR289C	   0.08469
YDR291W	   0.03037
YDR292C	   0.06558
YDR293C	   0.04673
